timestamp,collar_id
2023-02-11 02:00:00,13C
2023-02-12 07:00:00,13C
2023-02-12 08:00:00,13C
2023-02-15 23:00:00,13C
2023-02-23 09:00:00,13C
2023-02-25 19:00:00,13C
2023-02-25 20:00:00,13C
2023-03-01 16:00:00,13C
2023-03-02 17:00:00,13C
2023-03-06 10:00:00,13C
2023-03-07 23:00:00,13C
2023-03-11 08:00:00,13C
2023-03-13 07:00:00,13C
2023-03-14 08:00:00,13C
2023-03-14 22:00:00,13C
2023-03-16 15:00:00,13C
2023-03-17 13:00:00,13C
2023-03-17 16:00:00,13C
2023-03-19 08:00:00,13C
2023-03-19 16:00:00,13C
2023-03-20 15:00:00,13C
2023-03-22 08:00:00,13C
2023-03-22 11:00:00,13C
2023-03-27 22:00:00,13C
2023-03-29 01:00:00,13C
2023-03-29 02:00:00,13C
2023-03-29 23:00:00,13C
2023-03-30 00:00:00,13C
2023-03-30 06:00:00,13C
2023-03-30 14:00:00,13C
2023-03-30 21:00:00,13C
2023-03-31 22:00:00,13C
2023-04-01 08:00:00,13C
2023-04-01 10:00:00,13C
2023-04-01 13:00:00,13C
2023-04-02 12:00:00,13C
2023-04-03 19:00:00,13C
2023-04-04 17:00:00,13C
2023-04-04 18:00:00,13C
2023-04-05 20:00:00,13C
2023-04-06 16:00:00,13C
2023-04-06 17:00:00,13C
2023-04-08 19:00:00,13C
2023-04-10 17:00:00,13C
2023-04-10 18:00:00,13C
2023-04-10 22:00:00,13C
2023-04-11 18:00:00,13C
2023-04-11 19:00:00,13C
2023-04-12 03:00:00,13C
2023-04-12 04:00:00,13C
2023-04-12 05:00:00,13C
2023-04-12 06:00:00,13C
2023-04-12 07:00:00,13C
2023-04-12 09:00:00,13C
2023-04-12 10:00:00,13C
2023-04-12 11:00:00,13C
2023-04-12 12:00:00,13C
2023-04-12 13:00:00,13C
2023-04-12 14:00:00,13C
2023-04-12 15:00:00,13C
2023-04-12 16:00:00,13C
2023-04-12 17:00:00,13C
2023-04-12 21:00:00,13C
2023-04-12 22:00:00,13C
2023-04-12 23:00:00,13C
2023-04-13 19:00:00,13C
2023-04-14 20:00:00,13C
2023-04-14 21:00:00,13C
2023-04-15 00:00:00,13C
2023-04-15 14:00:00,13C
2023-04-15 20:00:00,13C
2023-04-17 01:00:00,13C
2023-04-18 15:00:00,13C
2023-04-18 20:00:00,13C
2023-04-19 16:00:00,13C
2023-04-19 21:00:00,13C
2023-04-20 04:00:00,13C
2023-04-20 21:00:00,13C
2023-04-21 22:00:00,13C
2023-04-22 00:00:00,13C
2023-04-22 05:00:00,13C
2023-04-22 10:00:00,13C
2023-04-23 02:00:00,13C
2023-04-24 02:00:00,13C
2023-04-24 04:00:00,13C
2023-04-24 15:00:00,13C
2023-04-24 18:00:00,13C
2023-04-26 03:00:00,13C
2023-04-27 20:00:00,13C
2023-04-28 20:00:00,13C
2023-04-29 04:00:00,13C
2023-04-29 21:00:00,13C
2023-04-29 23:00:00,13C
2023-04-30 20:00:00,13C
