timestamp,collar_id
2023-02-21 16:00:00,09B
2023-02-22 18:00:00,09B
2023-02-22 19:00:00,09B
2023-02-23 02:00:00,09B
2023-02-23 15:00:00,09B
2023-03-01 07:00:00,09B
2023-03-01 10:00:00,09B
2023-03-04 06:00:00,09B
2023-03-04 09:00:00,09B
2023-03-09 09:00:00,09B
2023-03-09 19:00:00,09B
2023-03-10 16:00:00,09B
2023-03-13 03:00:00,09B
2023-03-13 16:00:00,09B
2023-03-13 17:00:00,09B
2023-03-13 18:00:00,09B
2023-03-13 19:00:00,09B
2023-03-13 20:00:00,09B
2023-03-13 21:00:00,09B
2023-03-13 22:00:00,09B
2023-03-13 23:00:00,09B
2023-03-14 00:00:00,09B
2023-03-14 02:00:00,09B
2023-03-14 03:00:00,09B
2023-03-14 15:00:00,09B
2023-03-14 18:00:00,09B
2023-03-15 03:00:00,09B
2023-03-15 05:00:00,09B
2023-03-15 15:00:00,09B
2023-03-16 02:00:00,09B
2023-03-16 04:00:00,09B
2023-03-16 06:00:00,09B
2023-03-16 08:00:00,09B
2023-03-16 11:00:00,09B
2023-03-16 12:00:00,09B
2023-03-20 11:00:00,09B
2023-03-20 21:00:00,09B
2023-03-21 01:00:00,09B
2023-03-21 02:00:00,09B
2023-03-21 03:00:00,09B
2023-03-21 05:00:00,09B
2023-03-21 06:00:00,09B
2023-03-21 09:00:00,09B
2023-03-21 11:00:00,09B
2023-03-21 12:00:00,09B
2023-03-21 13:00:00,09B
2023-03-21 16:00:00,09B
2023-03-21 17:00:00,09B
2023-03-21 18:00:00,09B
2023-03-21 20:00:00,09B
2023-03-21 22:00:00,09B
2023-03-22 03:00:00,09B
2023-03-22 04:00:00,09B
2023-03-22 05:00:00,09B
2023-03-22 08:00:00,09B
2023-03-22 09:00:00,09B
2023-03-22 10:00:00,09B
2023-03-22 11:00:00,09B
2023-03-22 14:00:00,09B
2023-03-22 16:00:00,09B
2023-03-23 15:00:00,09B
2023-03-25 00:00:00,09B
2023-03-25 20:00:00,09B
2023-03-25 22:00:00,09B
2023-03-27 20:00:00,09B
2023-04-01 10:00:00,09B
2023-04-02 05:00:00,09B
2023-04-04 02:00:00,09B
2023-04-04 04:00:00,09B
2023-04-04 06:00:00,09B
2023-04-04 18:00:00,09B
2023-04-05 07:00:00,09B
2023-04-07 08:00:00,09B
2023-04-09 16:00:00,09B
2023-04-10 14:00:00,09B
2023-04-10 16:00:00,09B
2023-04-11 20:00:00,09B
2023-04-12 12:00:00,09B
2023-04-14 20:00:00,09B
2023-04-14 22:00:00,09B
2023-04-15 03:00:00,09B
2023-04-18 19:00:00,09B
2023-04-19 00:00:00,09B
2023-04-20 17:00:00,09B
2023-04-23 16:00:00,09B
2023-04-24 08:00:00,09B
2023-04-24 09:00:00,09B
2023-04-24 10:00:00,09B
2023-04-24 16:00:00,09B
2023-04-24 17:00:00,09B
2023-04-24 18:00:00,09B
2023-04-25 18:00:00,09B
2023-04-26 16:00:00,09B
2023-04-26 18:00:00,09B
2023-04-29 07:00:00,09B
