Rounded_Time,KNN2,KNN3,KNN4,KNN5,payload.activityCount,Distance_moved,ActivityCount_Difference
2023-02-11 01:00:00+00:00,27.73079878069987,81.85984363540406,86.27893552579853,88.01790075311972,141793.0,,
2023-02-11 02:00:00+00:00,57.74480140175172,79.21667431589721,104.6737784462334,108.04528065533516,142745.0,1552.882851863336,952.0
2023-02-11 03:00:00+00:00,14.721374946951236,24.710820006574437,421.0172576407371,444.05464252516265,143301.0,328.31531012196666,556.0
2023-02-11 04:00:00+00:00,14.389577086219694,42.57611731270953,665.5050880068737,670.1034211075001,143425.0,26.064487601761,124.0
2023-02-11 05:00:00+00:00,3.722198817112561,8.87014932128999,573.0141586561988,597.7895618437836,143435.0,9.593051390416312,10.0
2023-02-11 06:00:00+00:00,8.87014932128999,29.3757988645072,567.0861347271688,586.4179905563027,143440.0,7.194788543110315,5.0
2023-02-11 07:00:00+00:00,69.20069990823319,85.96433490653872,472.9239298537898,506.71644229549946,143747.0,82.55122756528188,307.0
2023-02-11 08:00:00+00:00,91.83882795060786,221.54813327887533,450.2482949731724,459.09804084860986,144181.0,163.1338355053833,434.0
2023-02-11 09:00:00+00:00,38.03071528625151,44.665895790151005,448.9951220268078,455.461362189676,144556.0,85.5324129360599,375.0
2023-02-11 10:00:00+00:00,9.59279650752162,22.00894440063996,428.02980503615873,481.2895309169119,144733.0,54.16092874421196,177.0
2023-02-11 11:00:00+00:00,18.3493554154555,20.239235765967837,423.0692672686336,478.2819143658928,144733.0,14.232970270290824,0.0
2023-02-11 12:00:00+00:00,13.468917389036582,20.284620647398672,424.2952845489921,450.0750319822975,144736.0,25.731348100040723,3.0
2023-02-11 13:00:00+00:00,16.73249506605466,23.88857250236905,412.9916122831717,453.0148809537248,144737.0,2.8465940543410944,1.0
2023-02-11 14:00:00+00:00,116.44488515302622,119.74213385645449,396.1841090279569,405.41681115526114,144900.0,95.49741103969023,163.0
2023-02-11 15:00:00+00:00,58.1809164041869,76.89544427337889,138.7250725234049,139.2757532402155,145438.0,232.88828301332583,538.0
2023-02-11 16:00:00+00:00,122.25460607484516,137.7306699344394,143.05521154820843,162.79117459560956,146034.0,386.9941343891153,596.0
2023-02-11 17:00:00+00:00,53.87610436016943,55.453242762942814,80.83790681915593,82.57549824454941,146668.0,328.4549887365432,634.0
2023-02-11 18:00:00+00:00,9.794727526266197,13.469197365124812,22.33362859661911,73.54898175224666,147349.0,518.9806921736814,681.0
2023-02-11 19:00:00+00:00,5.693188107267541,7.444669986057474,9.175320793956976,11.636247105277652,147658.0,592.3792004064875,309.0
2023-02-11 20:00:00+00:00,3.7223374205977056,3.722337862514016,8.539782162315959,8.870207114859783,147873.0,20.06998943687889,215.0
2023-02-11 21:00:00+00:00,2.8465940543410944,19.397818429482054,23.88246939841839,26.05634340876272,147877.0,9.794828171162914,4.0
2023-02-11 22:00:00+00:00,2.8465940536337704,3.722332565993773,6.1777866526421725,22.311885807150865,148248.0,29.384472435790528,371.0
2023-02-11 23:00:00+00:00,7.738026616792596,17.164502329903794,17.247150134316556,21.002344134759294,148529.0,7.195411275623961,281.0
2023-02-12 00:00:00+00:00,5.577963793221528,18.350612582518853,23.272491953099397,25.619346486240552,148611.0,15.94839528564238,82.0
2023-02-12 01:00:00+00:00,18.53308308566244,21.770973634968065,101.19698259381369,108.99573839510812,149383.0,1030.9440673487254,772.0
2023-02-12 02:00:00+00:00,22.11466037709684,36.96984693078383,40.13986433341721,49.720963720128665,150355.0,1113.9719651944913,972.0
2023-02-12 03:00:00+00:00,9.794351047711402,16.731420201102594,27.72582243087857,38.68339558770975,151016.0,429.9075900151307,661.0
2023-02-12 04:00:00+00:00,8.870084480891062,10.005571418523038,11.154408608831805,20.23849331155201,151533.0,251.90811117332223,517.0
2023-02-12 05:00:00+00:00,2.8465940543410944,4.796058370009856,6.177615359428341,12.355230185230983,151544.0,19.58877390906273,11.0
2023-02-12 06:00:00+00:00,2.3980264431649982,4.796052886329962,6.1776148262655495,6.1776148262655495,151547.0,13.468645066437642,3.0
2023-02-12 07:00:00+00:00,6.17761642194647,9.794390646497488,15.01930884899024,17.247088588210477,151549.0,23.882067520694804,2.0
2023-02-12 08:00:00+00:00,3.7220469446916846,3.722046945459487,4.796055627575959,7.194083442555579,151553.0,19.58877927835563,4.0
2023-02-12 09:00:00+00:00,2.8465940543410944,23.88209291245781,32.00613323872971,77.4542972887228,152085.0,149.89620622493112,532.0
2023-02-12 10:00:00+00:00,35.480375348195984,43.76308798877071,75.88616143318974,117.44380950248448,152514.0,71.09366591651064,429.0
2023-02-12 11:00:00+00:00,14.720551692076558,17.74018767359903,40.35111602307236,44.22950267107065,152696.0,83.17964039513684,182.0
2023-02-12 12:00:00+00:00,8.539782161608635,14.433575214695331,26.54643409914716,28.290971973590946,152698.0,28.5667714280056,2.0
2023-02-12 13:00:00+00:00,7.444125237714433,7.7368569086931425,9.79440943816472,14.888252242054309,152708.0,9.17432305890742,10.0
2023-02-12 14:00:00+00:00,23.94780137993644,62.4436102692496,64.44199182929304,73.3365457171518,152943.0,106.92789486294186,235.0
2023-02-12 15:00:00+00:00,47.09744088193487,97.20409634884616,108.0662243672416,138.54138260626763,153582.0,356.4290508832232,639.0
2023-02-12 16:00:00+00:00,42.0013485419284,118.89385144727297,129.63012590799772,139.56315304530233,154297.0,539.5692600301734,715.0
2023-02-12 17:00:00+00:00,36.97444709720658,115.4900844815748,133.42555956103726,138.53786488738928,154782.0,336.28898320745486,485.0
